REGIÃO;UF;DESTINATARIO;LOCALIDADE;ITEM;PROGRAMA DE SAÚDE;QUANTIDADE;STATUS;DATA DE ENTREGA; VALOR UNITÁRIO  ; VALOR TOTAL  
SUDESTE;SÃO PAULO ;SMS;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;5.000;ENTREGA REALIZADA ;29/10/2020; R$2,000 ; R$10.000,00 
NORTE;ACRE;SES;ACRE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;30.000;ENTREGA REALIZADA;15/12/2020; R$5,000 ; R$150.000,00 
NORDESTE;ALAGOAS;SES;ALAGOAS ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10.000;ENTREGA REALIZADA;10/12/2020; R$5,000 ; R$50.000,00 
NORTE;AMAPÁ;SES;AMAPÁ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20.000;ENTREGA REALIZADA;16/12/2020; R$5,000 ; R$100.000,00 
NORTE;AMAZONAS;SES;AMAZONAS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;110.000;ENTREGA REALIZADA;05/01/2021; R$5,000 ; R$550.000,00 
NORDESTE;BAHIA;SES;BAHIA ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;27.000;ENTREGA REALIZADA;14/12/2020; R$5,000 ; R$135.000,00 
NORDESTE;CEARÁ;SES;CEARÁ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;34.000;ENTREGA REALIZADA;21/12/2020; R$5,000 ; R$170.000,00 
CENTRO-OESTE;DISTRITO FEDERAL ;SES;DISTRITO FEDERAL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;17.000;ENTREGA REALIZADA;11/12/2020; R$5,000 ; R$85.000,00 
CENTRO-OESTE;MATO GROSSO ;SES;MATO GROSSO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20.000;ENTREGA REALIZADA;10/12/2020; R$5,000 ; R$100.000,00 
SUDESTE;MINAS GERAIS ;SES;MINAS GERAIS ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;179.500;ENTREGA REALIZADA;15/12/2020; R$5,000 ; R$897.500,00 
NORDESTE;PARAÍBA;SES;PARAÍBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;21.000;ENTREGA REALIZADA;21/12/2020; R$5,000 ; R$105.000,00 
SUL ;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;750.000;ENTREGA REALIZADA;16/12/2020; R$5,000 ; R$3.750.000,00 
NORDESTE;PIAUÍ;SES;PIAUÍ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;1.500;ENTREGA REALIZADA;14/12/2020; R$5,000 ; R$7.500,00 
SUL ;RIO GRANDE DO SUL ;SES;RIO GRANDE DO SUL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;350.000;ENTREGA REALIZADA;18/12/2020; R$5,000 ; R$1.750.000,00 
NORTE;RONDÔNIA;SES;RONDÔNIA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;45.000;ENTREGA REALIZADA;14/12/2020; R$5,000 ; R$225.000,00 
SUL ;SANTA CATARINA;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;500.000;ENTREGA REALIZADA;17/12/2020; R$5,000 ; R$2.500.000,00 
SUDESTE;SÃO PAULO ;SES;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;50.000;ENTREGA REALIZADA;11/12/2020; R$5,000 ; R$250.000,00 
NORTE;TOCANTINS;SES;TOCANTINS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10.000;ENTREGA REALIZADA;14/12/2020; R$5,000 ; R$50.000,00 
NORDESTE;ALAGOAS;SMS;MACEIÓ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5.000;ENTREGA REALIZADA;14/12/2020; R$5,000 ; R$25.000,00 
NORTE;AMAZONAS;SMS;MANAUS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;120.000;ENTREGA REALIZADA;30/12/2020; R$5,000 ; R$600.000,00 
NORDESTE;BAHIA;SMS;SALVADOR;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3.000;ENTREGA REALIZADA;15/12/2020; R$5,000 ; R$15.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SMS;CAMPO GRANDE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;30.000;ENTREGA REALIZADA;23/12/2020; R$5,000 ; R$150.000,00 
SUDESTE;MINAS GERAIS ;SMS;BELO HORIZONTE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;28.500;ENTREGA REALIZADA;23/12/2020; R$5,000 ; R$142.500,00 
SUL ;PARANÁ ;SMS;CURITIBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;100.000;ENTREGA REALIZADA;17/12/2020; R$5,000 ; R$500.000,00 
SUL ;RIO GRANDE DO SUL ;SMS;PORTO ALEGRE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;48.000;ENTREGA REALIZADA;22/12/2020; R$5,000 ; R$240.000,00 
SUL ;SANTA CATARINA;SMS;FLORIANÓPOLIS ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;8.000;ENTREGA REALIZADA;21/12/2020; R$5,000 ; R$40.000,00 
NORDESTE;SERGIPE ;SMS;ARACAJÚ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20.000;ENTREGA REALIZADA;23/12/2020; R$5,000 ; R$100.000,00 
SUDESTE;ESPÍRITO SANTO;SMS;VITÓRIA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;6.000;ENTREGA REALIZADA;21/12/2020; R$5,000 ; R$30.000,00 
NORTE;ACRE;SES;ACRE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;7.000;ENTREGA REALIZADA;15/12/2020; R$3,800 ; R$26.600,00 
NORDESTE;ALAGOAS;SES;ALAGOAS ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5.000;ENTREGA REALIZADA;10/12/2020; R$3,800 ; R$19.000,00 
NORTE;AMAPÁ;SES;AMAPÁ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3.500;ENTREGA REALIZADA;16/12/2020; R$3,800 ; R$13.300,00 
NORTE;AMAZONAS;SES;AMAZONAS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;35.000;ENTREGA REALIZADA;05/01/2021; R$3,800 ; R$133.000,00 
NORDESTE;BAHIA;SES;BAHIA ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;7.000;ENTREGA REALIZADA;14/12/2020; R$3,800 ; R$26.600,00 
NORDESTE;CEARÁ;SES;CEARÁ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;35.000;ENTREGA REALIZADA;21/12/2020; R$3,800 ; R$133.000,00 
CENTRO-OESTE;DISTRITO FEDERAL ;SES;DISTRITO FEDERAL ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.000;ENTREGA REALIZADA;11/12/2020; R$3,800 ; R$3.800,00 
NORDESTE;MARANHÃO ;SES;MARANHÃO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3.000;ENTREGA REALIZADA;17/12/2020; R$3,800 ; R$11.400,00 
CENTRO-OESTE;MATO GROSSO ;SES;MATO GROSSO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;20.000;ENTREGA REALIZADA;10/12/2020; R$3,800 ; R$76.000,00 
SUDESTE;MINAS GERAIS ;SES;MINAS GERAIS ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;30.000;ENTREGA REALIZADA;15/12/2020; R$3,800 ; R$114.000,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5.000;ENTREGA REALIZADA;14/12/2020; R$3,800 ; R$19.000,00 
NORDESTE;PARAÍBA;SES;PARAÍBA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;10.000;ENTREGA REALIZADA;21/12/2020; R$3,800 ; R$38.000,00 
SUL ;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;60.000;ENTREGA REALIZADA;16/12/2020; R$3,800 ; R$228.000,00 
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.000;ENTREGA REALIZADA;15/12/2020; R$3,800 ; R$3.800,00 
NORDESTE;PIAUÍ;SES;PIAUÍ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3.000;ENTREGA REALIZADA;14/12/2020; R$3,800 ; R$11.400,00 
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.000;ENTREGA REALIZADA;14/12/2020; R$3,800 ; R$3.800,00 
SUL ;RIO GRANDE DO SUL ;SES;RIO GRANDE DO SUL ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;58.000;ENTREGA REALIZADA;18/12/2020; R$3,800 ; R$220.400,00 
NORTE;RONDÔNIA;SES;RONDÔNIA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;22.500;ENTREGA REALIZADA;14/12/2020; R$3,800 ; R$85.500,00 
SUL ;SANTA CATARINA;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;50.000;ENTREGA REALIZADA;17/12/2020; R$3,800 ; R$190.000,00 
SUDESTE;SÃO PAULO ;SES;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;60.000;ENTREGA REALIZADA;11/12/2020; R$3,800 ; R$228.000,00 
NORTE;TOCANTINS;SES;TOCANTINS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.000;ENTREGA REALIZADA;14/12/2020; R$3,800 ; R$3.800,00 
NORTE;AMAPÁ;SMS;MACAPÁ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;500;ENTREGA REALIZADA;15/12/2020; R$3,800 ; R$1.900,00 
NORTE;RORAIMA ;SMS;BOA VISTA ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;7.000;ENTREGA REALIZADA;16/12/2020; R$3,800 ; R$26.600,00 
NORTE;AMAZONAS;SMS;MANAUS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;20.000;ENTREGA REALIZADA;30/12/2020; R$3,800 ; R$76.000,00 
NORDESTE;BAHIA;SMS;SALVADOR;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.500;ENTREGA REALIZADA;15/12/2020; R$3,800 ; R$5.700,00 
NORDESTE;CEARÁ;SMS;FORTALEZA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3.500;ENTREGA REALIZADA;15/12/2020; R$3,800 ; R$13.300,00 
NORDESTE;MARANHÃO ;SMS;SÃO LUÍS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.000;ENTREGA REALIZADA;17/01/2021; R$3,800 ; R$3.800,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SMS;CAMPO GRANDE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;4.500;ENTREGA REALIZADA;23/12/2020; R$3,800 ; R$17.100,00 
SUDESTE;RIO DE JANEIRO;SMS;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;10.000;ENTREGA REALIZADA;30/12/2020; R$3,800 ; R$38.000,00 
SUL ;SANTA CATARINA;SMS;FLORIANÓPOLIS ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.500;ENTREGA REALIZADA;21/12/2020; R$3,800 ; R$5.700,00 
NORTE;ACRE;SES;ACRE;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;7.500;ENTREGA REALIZADA;15/12/2020; R$2,600 ; R$19.500,00 
NORDESTE;ALAGOAS;SES;ALAGOAS ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;5.000;ENTREGA REALIZADA;10/12/2020; R$2,600 ; R$13.000,00 
NORTE;AMAPÁ;SES;AMAPÁ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;2.000;ENTREGA REALIZADA;16/12/2020; R$2,600 ; R$5.200,00 
NORTE;AMAZONAS;SES;AMAZONAS;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;30.000;ENTREGA REALIZADA;05/01/2021; R$2,600 ; R$78.000,00 
NORDESTE;BAHIA;SES;BAHIA ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;6.000;ENTREGA REALIZADA;14/12/2020; R$2,600 ; R$15.600,00 
NORDESTE;CEARÁ;SES;CEARÁ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;20.000;ENTREGA REALIZADA;21/12/2020; R$2,600 ; R$52.000,00 
CENTRO-OESTE;DISTRITO FEDERAL ;SES;DISTRITO FEDERAL ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;4.500;ENTREGA REALIZADA;11/12/2020; R$2,600 ; R$11.700,00 
CENTRO-OESTE;GOIÁS;SES;GOIÁS;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1.500;ENTREGA REALIZADA;16/12/2020; R$2,600 ; R$3.900,00 
NORDESTE;MARANHÃO ;SES;MARANHÃO ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1.000;ENTREGA REALIZADA;17/12/2020; R$2,600 ; R$2.600,00 
CENTRO-OESTE;MATO GROSSO ;SES;MATO GROSSO ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;20.000;ENTREGA REALIZADA;10/12/2020; R$2,600 ; R$52.000,00 
SUDESTE;MINAS GERAIS ;SES;MINAS GERAIS ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;34.500;ENTREGA REALIZADA;15/12/2020; R$2,600 ; R$89.700,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;5.000;ENTREGA REALIZADA;14/12/2020; R$2,600 ; R$13.000,00 
SUL ;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;35.000;ENTREGA REALIZADA;16/12/2020; R$2,600 ; R$91.000,00 
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;500;ENTREGA REALIZADA;15/12/2020; R$2,600 ; R$1.300,00 
NORDESTE;PIAUÍ;SES;PIAUÍ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;500;ENTREGA REALIZADA;14/12/2020; R$2,600 ; R$1.300,00 
SUL ;RIO GRANDE DO SUL ;SES;RIO GRANDE DO SUL ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;60.000;ENTREGA REALIZADA;18/12/2020; R$2,600 ; R$156.000,00 
NORTE;RONDÔNIA;SES;RONDÔNIA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;22.000;ENTREGA REALIZADA;14/12/2020; R$2,600 ; R$57.200,00 
SUL ;SANTA CATARINA;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;50.000;ENTREGA REALIZADA;17/12/2020; R$2,600 ; R$130.000,00 
SUDESTE;SÃO PAULO ;SES;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;30.000;ENTREGA REALIZADA;11/12/2020; R$2,600 ; R$78.000,00 
NORDESTE;SERGIPE ;SES;SERGIPE ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;3.000;ENTREGA REALIZADA;14/12/2020; R$2,600 ; R$7.800,00 
NORTE;AMAPÁ;SMS;MACAPÁ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;500;ENTREGA REALIZADA;15/12/2020; R$2,600 ; R$1.300,00 
NORDESTE;ALAGOAS;SMS;MACEIÓ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;2.000;ENTREGA REALIZADA;14/12/2020; R$2,600 ; R$5.200,00 
NORTE;AMAZONAS;SMS;MANAUS;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;20.000;ENTREGA REALIZADA;30/12/2020; R$2,600 ; R$52.000,00 
NORDESTE;BAHIA;SMS;SALVADOR;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;2.500;ENTREGA REALIZADA;15/12/2020; R$2,600 ; R$6.500,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SMS;CAMPO GRANDE;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;4.500;ENTREGA REALIZADA;23/12/2020; R$2,600 ; R$11.700,00 
SUDESTE;MINAS GERAIS ;SMS;BELO HORIZONTE;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;7.500;ENTREGA REALIZADA;23/12/2020; R$2,600 ; R$19.500,00 
SUDESTE;RIO DE JANEIRO;SMS;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;12.500;ENTREGA REALIZADA;30/12/2020; R$2,600 ; R$32.500,00 
SUL ;SANTA CATARINA;SMS;FLORIANÓPOLIS ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1.000;ENTREGA REALIZADA;21/12/2020; R$2,600 ; R$2.600,00 
NORDESTE;SERGIPE ;SMS;ARACAJÚ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;10.000;ENTREGA REALIZADA;23/12/2020; R$2,600 ; R$26.000,00 
NORTE;TOCANTINS;SMS;PALMAS;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;500;ENTREGA REALIZADA;14/12/2020; R$2,600 ; R$1.300,00 
SUDESTE;SÃO PAULO ;SMS;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;53.000;ENTREGA REALIZADA;05/01/2021; R$2,600 ; R$137.800,00 
SUDESTE;SÃO PAULO ;SMS;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;12.000;ENTREGA REALIZADA;05/01/2021; R$3,800 ; R$45.600,00 
SUDESTE;SÃO PAULO ;SMS;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;300.000;ENTREGA REALIZADA;05/01/2021; R$5,000 ; R$1.500.000,00 
NORTE;AMAZONAS;SMS;MANAUS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;250.000;ENTREGA REALIZADA;16/01/2021; R$5,000 ; R$1.250.000,00 
NORTE;AMAZONAS;SAÚDE INDÍGENA;DSEI MANAUS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;9.000;ENTREGA REALIZADA;18/01/2021; R$3,800 ; R$34.200,00 
NORTE;AMAZONAS;SAÚDE INDÍGENA;DSEI MANAUS;FOSFATO DE OSELTAMIVIR 75MG ;INFLUENZA;15.500;ENTREGA REALIZADA;18/01/2021; R$5,000 ; R$77.500,00 
SUDESTE;MINAS GERAIS ;SAÚDE INDÍGENA;DSEI MINAS GERAIS / ESPIRITO SANTO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;9.000;ENTREGA REALIZADA;01/02/2021; R$3,800 ; R$34.200,00 
SUDESTE;MINAS GERAIS ;SAÚDE INDÍGENA;DSEI MINAS GERAIS / ESPIRITO SANTO ;FOSFATO DE OSELTAMIVIR 75MG ;INFLUENZA;15.500;ENTREGA REALIZADA;01/02/2021; R$5,000 ; R$77.500,00 
NORTE;ACRE;SES;ACRE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.000;ENTREGA REALIZADA;29/03/2021; R$3,800 ; R$3.800,00 
NORDESTE;BAHIA;SES;BAHIA ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;6.000;ENTREGA REALIZADA;25/03/2021; R$3,800 ; R$22.800,00 
CENTRO-OESTE;DISTRITO FEDERAL ;SES;DISTRITO FEDERAL ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.500;ENTREGA REALIZADA;22/03/2021; R$3,800 ; R$5.700,00 
SUDESTE;MINAS GERAIS;SES;MINAS GERAIS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;134.000;ENTREGA REALIZADA;25/03/2021; R$3,800 ; R$509.200,00 
CENTRO-OESTE;MATO GROSSO ;SES;MATO GROSSO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;10.000;ENTREGA REALIZADA;19/03/2021; R$3,800 ; R$38.000,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;4.000;ENTREGA REALIZADA;22/03/2021; R$3,800 ; R$15.200,00 
NORDESTE;PIAUÍ;SES;PIAUÍ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;2.500;ENTREGA REALIZADA;23/03/2021; R$3,800 ; R$9.500,00 
SUL ;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;50.000;ENTREGA REALIZADA;30/03/2021; R$3,800 ; R$190.000,00 
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3.500;ENTREGA REALIZADA;24/03/2021; R$3,800 ; R$13.300,00 
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;4.000;ENTREGA REALIZADA;22/03/2021; R$3,800 ; R$15.200,00 
SUL ;RIO GRANDE DO SUL ;SES;RIO GRANDE DO SUL ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;75.000;ENTREGA REALIZADA;05/04/2021; R$3,800 ; R$285.000,00 
SUL ;SANTA CATARINA;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;20.000;ENTREGA REALIZADA;24/03/2021; R$3,800 ; R$76.000,00 
SUDESTE;SÃO PAULO ;SES;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;90.000;ENTREGA REALIZADA;25/03/2021; R$3,800 ; R$342.000,00 
SUDESTE;ESPÍRITO SANTO;SES;ESPÍRITO SANTO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;6.000;ENTREGA REALIZADA;22/03/2021; R$3,800 ; R$22.800,00 
NORDESTE;MARANHÃO ;SES;MARANHÃO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;2.000;ENTREGA REALIZADA;06/04/2021; R$3,800 ; R$7.600,00 
SUL ;SANTA CATARINA;SMS;FLORIANÓPOLIS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;500;ENTREGA REALIZADA;24/03/2021; R$3,800 ; R$1.900,00 
NORTE;RORAIMA;SMS;BOA VISTA ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3.000;ENTREGA REALIZADA;26/03/2021; R$3,800 ; R$11.400,00 
NORDESTE;RIO GRANDE DO NORTE;SMS;NATAL ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;500;ENTREGA REALIZADA;23/03/2021; R$3,800 ; R$1.900,00 
SUDESTE;SÃO PAULO ;SMS;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;70.000;ENTREGA REALIZADA;23/03/2021; R$3,800 ; R$266.000,00 
SUDESTE;ESPÍRITO SANTO;SMS;VITÓRIA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;500;ENTREGA REALIZADA;23/03/2021; R$3,800 ; R$1.900,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SMS;CAMPO GRANDE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;6.000;ENTREGA REALIZADA;29/03/2021; R$3,800 ; R$22.800,00 
NORDESTE;SERGIPE;SMS;ARACAJÚ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.000;ENTREGA REALIZADA;29/03/2021; R$3,800 ; R$3.800,00 
NORTE;TOCANTINS;SAÚDE INDÍGENA;DSEI - Guamá - Tocantins   ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3.000;ENTREGA REALIZADA;24/03/2021; R$3,800 ; R$11.400,00 
NORTE;AMAPÁ;SAÚDE INDÍGENA;DSEI AMAPÁ E NORTE DO PARÁ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3.000;ENTREGA REALIZADA;01/04/2021; R$3,800 ; R$11.400,00 
NORDESTE;BAHIA;SES;BAHIA ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;9.000;ENTREGA REALIZADA;25/03/2021; R$5,000 ; R$45.000,00 
CENTRO-OESTE;GOIÁS;SES;GOIÁS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;8.000;ENTREGA REALIZADA;22/03/2021; R$5,000 ; R$40.000,00 
SUDESTE;MINAS GERAIS;SES;MINAS GERAIS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;250.000;ENTREGA REALIZADA;25/03/2021; R$5,000 ; R$1.250.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SES;MATO GROSSO DO SUL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;52.000;ENTREGA REALIZADA;24/03/2021; R$5,000 ; R$260.000,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10.000;ENTREGA REALIZADA;22/03/2021; R$5,000 ; R$50.000,00 
NORDESTE;PIAUÍ;SES;PIAUÍ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3.000;ENTREGA REALIZADA;23/03/2021; R$5,000 ; R$15.000,00 
SUL ;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;120.000;ENTREGA REALIZADA;30/03/2021; R$5,000 ; R$600.000,00 
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;7.500;ENTREGA REALIZADA;24/03/2021; R$5,000 ; R$37.500,00 
SUL ;RIO GRANDE DO SUL ;SES;RIO GRANDE DO SUL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;450.000;ENTREGA REALIZADA;05/04/2021; R$5,000 ; R$2.250.000,00 
SUL ;SANTA CATARINA;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;550.000;ENTREGA REALIZADA;24/03/2021; R$5,000 ; R$2.750.000,00 
SUDESTE;SÃO PAULO ;SES;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;450.000;ENTREGA REALIZADA;25/03/2021; R$5,000 ; R$2.250.000,00 
SUDESTE;ESPÍRITO SANTO;SES;ESPÍRITO SANTO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;43.500;ENTREGA REALIZADA;22/03/2021; R$5,000 ; R$217.500,00 
NORDESTE;MARANHÃO ;SES;MARANHÃO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5.000;ENTREGA REALIZADA;06/04/2021; R$5,000 ; R$25.000,00 
SUDESTE;SÃO PAULO ;SMS;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;500.000;ENTREGA REALIZADA;23/03/2021; R$5,000 ; R$2.500.000,00 
SUDESTE;ESPÍRITO SANTO;SMS;VITÓRIA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;2.000;ENTREGA REALIZADA;23/03/2021; R$5,000 ; R$10.000,00 
SUDESTE;MINAS GERAIS;SMS;BELO HORIZONTE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;25.000;ENTREGA REALIZADA;24/03/2021; R$5,000 ; R$125.000,00 
